,式別,馬番,配当,人気
202609020811,複勝,5,200,4
202609020811,複勝,3,330,8
202609020811,複勝,4,160,1
202609020811,枠連,3-5,4330,22
202609020811,馬連,3-5,3750,20
202609020811,ワイド,3-5,1140,21
202609020811,ワイド,4-5,590,4
202609020811,ワイド,3-4,960,16
202609020811,馬単,5→3,6270,34
202609020811,三連複,3-4-5,5080,18
202609020811,三連単,5→3→4,37480,182
202609020812,単勝,1,890,3
202609020812,複勝,1,200,3
202609020812,複勝,2,330,8
202609020812,枠連,1-8,680,3
202609020812,馬連,1-10,720,2
202609020812,ワイド,1-10,320,2
202609020812,ワイド,1-2,1440,17
202609020812,ワイド,2-10,610,7
202609020812,馬単,1→10,2280,9
202609020812,三連複,1-2-10,2580,10
202609020812,三連単,1→10→2,17170,66
202609030101,単勝,11,150,1
202609030101,複勝,2,570,8
202609030101,枠連,2-6,750,4
202609030101,馬連,4-11,1190,6
202609030101,ワイド,4-11,530,6
202609030101,ワイド,2-11,910,7
202609030101,ワイド,2-4,3610,34
202609030101,馬単,11→4,1420,7
202609030101,三連複,2-4-11,7680,24
202609030101,三連単,11→4→2,19050,57
202609030102,単勝,5,560,3
202609030102,複勝,6,370,6
202609030102,複勝,15,130,2
202609030102,枠連,3-3,4910,16
202609030102,馬連,5-6,4940,15
202609030102,ワイド,5-6,1370,17
202609030102,ワイド,5-15,350,2
202609030102,ワイド,6-15,760,8
202609030102,馬単,5→6,8060,27
202609030102,三連複,5-6-15,4060,14
202609030102,三連単,5→6→15,34420,109
202609030103,単勝,10,560,4
202609030103,複勝,10,190,3
202609030103,複勝,15,500,7
202609030103,枠連,1-5,520,1
202609030103,馬連,2-10,1070,2
202609030103,ワイド,2-10,410,2
202609030103,ワイド,10-15,1880,23
202609030103,ワイド,2-15,1570,17
202609030103,馬単,10→2,2490,8
202609030103,三連複,2-10-15,8020,26
202609030103,三連単,10→2→15,39030,117
202609030104,単勝,3,300,1
202609030104,複勝,12,150,3
202609030104,複勝,15,140,2
202609030104,枠連,2-6,500,1
202609030104,馬連,3-12,550,1
202609030104,ワイド,3-12,240,1
202609030104,ワイド,3-15,250,2
202609030104,ワイド,12-15,410,5
202609030104,馬単,3→12,1140,2
202609030104,三連複,3-12-15,890,1
202609030104,三連単,3→12→15,3700,2
202609030105,単勝,5,270,2
202609030105,複勝,5,120,2
202609030105,馬連,3-5,290,1
202609030105,ワイド,3-5,150,1
202609030105,ワイド,5-6,410,6
202609030105,ワイド,3-6,490,8
202609030105,馬単,5→3,600,2
202609030105,三連複,3-5-6,1060,3
202609030105,三連単,5→3→6,3180,10
202609030106,単勝,14,310,2
202609030106,複勝,14,120,1
202609030106,複勝,5,430,8
202609030106,枠連,3-7,3090,11
202609030106,馬連,5-14,5000,14
202609030106,ワイド,5-14,1290,14
202609030106,ワイド,9-14,170,1
202609030106,ワイド,5-9,830,9
202609030106,馬単,14→5,7600,22
202609030106,三連複,5-9-14,2860,9
202609030106,三連単,14→5→9,25880,73
202609030107,単勝,5,940,3
202609030107,複勝,5,800,4
202609030107,複勝,3,2550,10
202609030107,複勝,14,830,5
202609030107,枠連,2-3,20690,28
202609030107,馬連,3-5,22720,38
202609030107,ワイド,3-5,5330,40
202609030107,ワイド,5-14,2020,16
202609030107,ワイド,3-14,7330,49
202609030107,馬単,5→3,40420,64
202609030107,三連複,3-5-14,80430,131
202609030107,三連単,5→3→14,448230,660
202609030108,単勝,5,790,5
202609030108,複勝,8,170,4
202609030108,複勝,7,140,1
202609030108,枠連,5-8,1950,10
202609030108,馬連,5-8,1890,9
202609030108,ワイド,5-7,410,7
202609030108,ワイド,7-8,290,2
202609030108,馬単,5→8,4100,20
202609030108,三連複,5-7-8,1550,6
202609030108,三連単,5→8→7,12720,53
202609030109,枠連,3-4,200,1
202609030109,馬連,3-4,180,1
202609030109,ワイド,3-4,120,1
202609030109,ワイド,3-5,210,2
202609030109,ワイド,4-5,250,3
202609030109,馬単,3→4,280,1
202609030109,三連複,3-4-5,310,1
202609030109,三連単,3→4→5,780,1
202609030110,単勝,4,460,2
202609030110,複勝,4,280,3
202609030110,複勝,9,410,4
202609030110,複勝,2,990,8
202609030110,枠連,4-7,3600,9
202609030110,馬連,4-9,3530,11
202609030110,ワイド,4-9,900,10
202609030110,ワイド,2-4,1650,16
202609030110,ワイド,2-9,3220,26
202609030110,馬単,4→9,7110,19
202609030110,三連複,2-4-9,18740,46
202609030110,三連単,4→9→2,86480,183
202609030111,単勝,2,2020,7
202609030111,枠連,1-2,2480,10
202609030111,馬連,1-2,2430,11
202609030111,ワイド,1-2,820,12
202609030111,ワイド,2-6,1370,17
202609030111,ワイド,1-6,260,1
202609030111,馬単,2→1,6240,23
202609030111,三連複,1-2-6,3120,12
202609030111,三連単,2→1→6,26060,89
202609030112,単勝,1,620,3
202609030112,複勝,1,220,4
202609030112,複勝,3,290,5
202609030112,複勝,5,190,2
202609030112,枠連,1-2,2710,11
202609030112,馬連,1-3,3810,12
202609030112,ワイド,1-3,1180,12
202609030112,ワイド,1-5,610,5
202609030112,ワイド,3-5,840,8
202609030112,馬単,1→3,6920,24
202609030112,三連複,1-3-5,5930,18
202609030112,三連単,1→3→5,36930,102
202609030201,単勝,5,590,4
202609030201,複勝,13,610,7
202609030201,枠連,4-8,3230,11
202609030201,馬連,5-13,9220,22
202609030201,ワイド,5-13,2140,22
202609030201,ワイド,2-5,370,4
202609030201,ワイド,2-13,1410,14
202609030201,馬単,5→13,16220,35
202609030201,三連複,2-5-13,7590,23
202609030201,三連単,5→13→2,60300,143
202609030202,単勝,10,460,2
202609030202,複勝,10,180,1
202609030202,複勝,5,220,5
202609030202,複勝,3,260,6
202609030202,枠連,3-6,1020,4
202609030202,馬連,5-10,1420,4
202609030202,ワイド,3-10,730,8
202609030202,ワイド,3-5,880,15
202609030202,馬単,10→5,2870,6
202609030202,三連複,3-5-10,3480,10
202609030202,三連単,10→5→3,17890,35
202609030203,単勝,2,290,1
202609030203,複勝,4,150,3
202609030203,枠連,1-3,380,1
202609030203,馬連,2-5,1350,4
202609030203,ワイド,2-5,540,6
202609030203,ワイド,2-4,260,2
202609030203,ワイド,4-5,520,5
202609030203,馬単,2→5,2070,7
202609030203,三連複,2-4-5,1360,3
202609030203,三連単,2→5→4,6730,16
202609030204,単勝,8,1140,5
202609030204,複勝,8,190,5
202609030204,枠連,4-6,1130,4
202609030204,馬連,8-12,2350,7
202609030204,ワイド,8-12,580,8
202609030204,ワイド,3-8,400,5
202609030204,ワイド,3-12,220,1
202609030204,馬単,8→12,6010,19
202609030204,三連複,3-8-12,1270,3
202609030204,三連単,8→12→3,17440,44
202609030205,単勝,5,700,4
202609030205,複勝,10,170,2
202609030205,複勝,4,1230,10
202609030205,枠連,5-8,1680,7
202609030205,馬連,5-10,1490,6
202609030205,ワイド,5-10,540,6
202609030205,ワイド,4-5,3770,33
202609030205,ワイド,4-10,4040,34
202609030205,馬単,5→10,3220,13
202609030205,三連複,4-5-10,23040,61
202609030205,三連単,5→10→4,108780,285
202609030206,単勝,4,440,3
202609030206,複勝,4,180,4
202609030206,複勝,11,160,3
202609030206,枠連,2-6,1210,6
202609030206,馬連,4-11,1260,5
202609030206,ワイド,4-11,480,5
202609030206,ワイド,4-15,530,6
202609030206,ワイド,11-15,350,2
202609030206,馬単,4→11,2150,7
202609030206,三連複,4-11-15,1900,5
202609030206,三連単,4→11→15,9650,22
202609030207,単勝,8,420,3
202609030207,複勝,5,150,2
202609030207,複勝,16,150,3
202609030207,枠連,3-4,540,1
202609030207,馬連,5-8,540,1
202609030207,ワイド,5-8,290,1
202609030207,ワイド,8-16,340,2
202609030207,ワイド,5-16,420,3
202609030207,馬単,8→5,1420,2
202609030207,三連複,5-8-16,1280,1
202609030207,三連単,8→5→16,6290,4
202609030208,単勝,14,460,2
202609030208,枠連,3-7,790,2
202609030208,馬連,6-14,880,3
202609030208,ワイド,6-14,340,1
202609030208,ワイド,1-14,890,10
202609030208,ワイド,1-6,420,4
202609030208,馬単,14→6,1970,5
202609030208,三連複,1-6-14,1940,3
202609030208,三連単,14→6→1,11310,19
202609030209,単勝,4,400,3
202609030209,複勝,4,160,2
202609030209,複勝,14,470,7
202609030209,馬連,4-10,760,1
202609030209,ワイド,4-10,390,2
202609030209,ワイド,4-14,1570,14
202609030209,ワイド,10-14,1520,12
202609030209,馬単,4→10,1490,2
202609030209,三連複,4-10-14,6460,15
202609030209,三連単,4→10→14,20880,48
202609030210,単勝,1,1480,4
202609030210,枠連,1-5,710,3
202609030210,馬連,1-5,770,3
202609030210,ワイド,1-5,290,3
202609030210,ワイド,1-3,1320,14
202609030210,ワイド,3-5,350,4
202609030210,馬単,1→5,2860,9
202609030210,三連複,1-3-5,2370,8
202609030210,三連単,1→5→3,25590,62
202609030211,単勝,6,340,1
202609030211,複勝,5,330,4
202609030211,複勝,7,850,11
202609030211,枠連,3-3,2110,9
202609030211,馬連,5-6,2130,7
202609030211,ワイド,5-6,750,5
202609030211,ワイド,6-7,2260,25
202609030211,ワイド,5-7,5680,55
202609030211,馬単,6→5,3230,8
202609030211,三連複,5-6-7,19020,57
202609030211,三連単,6→5→7,76690,210
202609030212,単勝,3,210,1
202609030212,複勝,8,140,2
202609030212,複勝,2,230,6
202609030212,枠連,3-6,390,1
202609030212,馬連,3-8,410,1
202609030212,ワイド,3-8,200,1
202609030212,ワイド,2-3,490,7
202609030212,ワイド,2-8,790,11
202609030212,馬単,3→8,860,2
202609030212,三連複,2-3-8,1520,4
202609030212,三連単,3→8→2,4530,9
202609030301,単勝,15,510,3
202609030301,複勝,4,3770,13
202609030301,複勝,10,190,2
202609030301,枠連,2-8,910,4
202609030301,馬連,4-15,113810,67
202609030301,ワイド,4-15,26070,70
202609030301,ワイド,10-15,580,5
202609030301,ワイド,4-10,14070,53
202609030301,馬単,15→4,102840,102
202609030301,三連複,4-10-15,102100,129
202609030301,三連単,15→4→10,893370,845
202609030302,単勝,10,240,1
202609030302,複勝,3,510,7
202609030302,複勝,2,330,5
202609030302,枠連,2-5,2650,11
202609030302,馬連,3-10,3170,11
202609030302,ワイド,3-10,920,11
202609030302,ワイド,2-10,670,6
202609030302,ワイド,2-3,3400,25
202609030302,馬単,10→3,4740,19
202609030302,三連複,2-3-10,9750,29
202609030302,三連単,10→3→2,34970,97
202609030303,単勝,10,320,1
202609030303,複勝,9,1370,10
202609030303,枠連,1-5,920,4
202609030303,馬連,1-10,950,1
202609030303,ワイド,1-10,450,2
202609030303,ワイド,9-10,3160,31
202609030303,ワイド,1-9,6500,44
202609030303,馬単,10→1,1530,1
202609030303,三連複,1-9-10,16990,56
202609030303,三連単,10→1→9,50370,189
202609030304,単勝,7,260,1
202609030304,複勝,7,130,1
202609030304,複勝,4,340,6
202609030304,枠連,2-4,900,4
202609030304,馬連,4-7,2160,9
202609030304,ワイド,4-7,730,9
202609030304,ワイド,7-13,370,2
202609030304,ワイド,4-13,1430,16
202609030304,馬単,7→4,3100,9
202609030304,三連複,4-7-13,3290,9
202609030304,三連単,7→4→13,15460,40
202609030305,単勝,6,260,2
202609030305,複勝,5,340,7
202609030305,枠連,2-6,330,1
202609030305,馬連,2-6,320,1
202609030305,ワイド,2-6,180,1
202609030305,ワイド,5-6,770,11
202609030305,ワイド,2-5,740,10
202609030305,馬単,6→2,630,1
202609030305,三連複,2-5-6,1660,5
202609030305,三連単,6→2→5,5790,12
202609030306,単勝,1,790,4
202609030306,複勝,1,250,4
202609030306,複勝,12,360,7
202609030306,複勝,5,190,3
202609030306,枠連,1-8,2080,14
202609030306,馬連,1-12,5170,21
202609030306,ワイド,1-12,1560,20
202609030306,ワイド,1-5,540,3
202609030306,ワイド,5-12,1120,13
202609030306,馬単,1→12,8640,38
202609030306,三連複,1-5-12,6020,17
202609030306,三連単,1→12→5,45790,146
202609030307,単勝,5,1410,6
202609030307,複勝,5,320,5
202609030307,複勝,9,140,1
202609030307,複勝,6,2720,14
202609030307,枠連,3-5,1520,7
202609030307,馬連,5-9,1450,6
202609030307,ワイド,5-9,610,6
202609030307,ワイド,5-6,21540,83
202609030307,ワイド,6-9,5000,40
202609030307,馬単,5→9,3770,13
202609030307,三連複,5-6-9,44740,98
202609030307,三連単,5→9→6,150390,379
202609030308,複勝,8,240,4
202609030308,枠連,4-5,640,2
202609030308,馬連,6-8,910,3
202609030308,ワイド,6-8,390,3
202609030308,ワイド,6-15,580,4
202609030308,ワイド,8-15,2150,21
202609030308,馬単,6→8,1070,4
202609030308,三連複,6-8-15,4130,12
202609030308,三連単,6→8→15,10400,27
202609030309,単勝,9,530,3
202609030309,複勝,4,170,4
202609030309,枠連,3-8,410,2
202609030309,馬連,3-9,540,2
202609030309,ワイド,3-9,230,2
202609030309,ワイド,4-9,420,8
202609030309,ワイド,3-4,280,4
202609030309,馬単,9→3,1100,4
202609030309,三連複,3-4-9,1020,4
202609030309,三連単,9→3→4,4300,16
202609030310,単勝,13,200,1
202609030310,複勝,15,180,4
202609030310,複勝,14,170,3
202609030310,枠連,7-8,230,1
202609030310,馬連,13-15,860,3
202609030310,ワイド,13-15,340,3
202609030310,ワイド,13-14,330,2
202609030310,ワイド,14-15,730,9
202609030310,馬単,13→15,1080,3
202609030310,三連複,13-14-15,1440,3
202609030310,三連単,13→15→14,4690,8
202609030311,単勝,9,170,1
202609030311,複勝,7,120,2
202609030311,枠連,2-5,1220,4
202609030311,馬連,4-9,1280,4
202609030311,ワイド,4-9,540,5
202609030311,ワイド,7-9,160,1
202609030311,ワイド,4-7,760,10
202609030311,馬単,9→4,1600,5
202609030311,三連複,4-7-9,1280,4
202609030311,三連単,9→4→7,5960,13
202609030312,単勝,14,6970,11
202609030312,複勝,14,1240,9
202609030312,複勝,13,2460,13
202609030312,複勝,8,320,4
202609030312,枠連,8-8,47670,33
202609030312,馬連,13-14,90500,74
202609030312,ワイド,13-14,17770,70
202609030312,ワイド,8-14,3980,36
202609030312,ワイド,8-13,6520,46
202609030312,馬単,14→13,280990,159
202609030312,三連複,8-13-14,229620,232
202609030312,三連単,14→13→8,2755710,1542
202609030401,単勝,14,4800,11
202609030401,複勝,14,1290,11
202609030401,複勝,15,320,4
202609030401,複勝,8,360,6
202609030401,枠連,7-8,1010,4
202609030401,馬連,14-15,31000,54
202609030401,ワイド,14-15,7230,53
202609030401,ワイド,8-14,4830,42
202609030401,ワイド,8-15,1710,20
202609030401,馬単,14→15,68050,114
202609030401,三連複,8-14-15,93670,173
202609030401,三連単,14→15→8,734150,1143
202609030402,単勝,16,370,3
202609030402,複勝,16,140,2
202609030402,複勝,11,890,9
202609030402,枠連,7-8,550,3
202609030402,馬連,13-16,490,2
202609030402,ワイド,13-16,260,2
202609030402,ワイド,11-16,3360,30
202609030402,ワイド,11-13,2470,21
202609030402,馬単,16→13,950,3
202609030402,三連複,11-13-16,9410,27
202609030402,三連単,16→13→11,29310,81
202609030403,単勝,7,1260,6
202609030403,複勝,7,330,5
202609030403,複勝,12,290,3
202609030403,複勝,15,390,6
202609030403,枠連,4-6,2680,11
202609030403,馬連,7-12,2400,8
202609030403,ワイド,7-12,870,9
202609030403,ワイド,7-15,2060,25
202609030403,ワイド,12-15,1140,14
202609030403,馬単,7→12,5830,20
202609030403,三連複,7-12-15,7870,26
202609030403,三連単,7→12→15,76490,241
202609030404,単勝,6,220,1
202609030404,複勝,6,140,2
202609030404,枠連,3-3,750,3
202609030404,馬連,5-6,730,2
202609030404,ワイド,5-6,310,2
202609030404,ワイド,6-8,340,3
202609030404,ワイド,5-8,740,9
202609030404,馬単,6→5,960,2
202609030404,三連複,5-6-8,1260,4
202609030404,三連単,6→5→8,4800,9
202609030405,単勝,6,1230,4
202609030405,複勝,6,600,4
202609030405,複勝,3,1400,6
202609030405,複勝,7,370,2
202609030405,馬連,3-6,9750,18
202609030405,ワイド,3-6,1800,17
202609030405,ワイド,6-7,530,6
202609030405,ワイド,3-7,940,11
202609030405,馬単,6→3,17800,32
202609030405,三連複,3-6-7,8480,25
202609030405,三連単,6→3→7,86430,158
202609030406,単勝,12,1080,5
202609030406,複勝,12,300,3
202609030406,複勝,8,540,8
202609030406,複勝,16,390,5
202609030406,枠連,4-6,430,1
202609030406,馬連,8-12,6640,25
202609030406,ワイド,8-12,2090,26
202609030406,ワイド,12-16,1300,11
202609030406,ワイド,8-16,2770,33
202609030406,馬単,12→8,13170,51
202609030406,三連複,8-12-16,25910,90
202609030406,三連単,12→8→16,155880,510
202609030407,単勝,9,460,3
202609030407,複勝,9,170,3
202609030407,複勝,6,250,5
202609030407,枠連,6-7,360,2
202609030407,馬連,6-9,2720,11
202609030407,ワイド,6-9,760,11
202609030407,ワイド,2-9,340,3
202609030407,ワイド,2-6,600,9
202609030407,馬単,9→6,4310,19
202609030407,三連複,2-6-9,1830,7
202609030407,三連単,9→6→2,14370,52
202609030408,単勝,5,160,1
202609030408,枠連,5-7,1480,5
202609030408,馬連,5-7,1410,5
202609030408,ワイド,5-7,560,7
202609030408,ワイド,1-5,190,1
202609030408,ワイド,1-7,1000,14
202609030408,馬単,5→7,1710,7
202609030408,三連複,1-5-7,1740,6
202609030408,三連単,5→7→1,6870,21
202609030409,単勝,6,890,3
202609030409,複勝,6,280,4
202609030409,複勝,1,630,9
202609030409,枠連,1-4,6460,19
202609030409,馬連,1-6,16310,44
202609030409,ワイド,1-6,4550,46
202609030409,ワイド,6-7,780,8
202609030409,ワイド,1-7,1910,22
202609030409,馬単,6→1,32300,92
202609030409,三連複,1-6-7,17360,61
202609030409,三連単,6→1→7,177760,593
202609030410,単勝,8,480,2
202609030410,複勝,11,670,12
202609030410,枠連,5-6,620,2
202609030410,馬連,8-10,800,1
202609030410,ワイド,8-10,420,2
202609030410,ワイド,8-11,3520,45
202609030410,ワイド,10-11,1590,19
202609030410,馬単,8→10,1570,4
202609030410,三連複,8-10-11,8760,29
202609030410,三連単,8→10→11,33810,94
202609030411,単勝,16,390,2
202609030411,枠連,3-8,380,2
202609030411,馬連,5-16,620,1
202609030411,ワイド,5-16,260,1
202609030411,ワイド,1-16,490,5
202609030411,ワイド,1-5,290,2
202609030411,馬単,16→5,1360,4
202609030411,三連複,1-5-16,1230,1
202609030411,三連単,16→5→1,6040,11
202609030412,単勝,12,580,3
202609030412,複勝,12,190,3
202609030412,複勝,10,260,4
202609030412,枠連,5-6,1940,8
202609030412,馬連,10-12,2510,9
202609030412,ワイド,10-12,730,7
202609030412,ワイド,1-12,460,3
202609030412,ワイド,1-10,870,12
202609030412,馬単,12→10,4430,15
202609030412,三連複,1-10-12,3860,8
202609030412,三連単,12→10→1,23640,70
202609030501,単勝,8,390,2
202609030501,複勝,8,140,3
202609030501,複勝,7,140,2
202609030501,枠連,4-8,610,1
202609030501,馬連,4-8,650,1
202609030501,ワイド,4-8,240,1
202609030501,ワイド,7-8,360,4
202609030501,ワイド,4-7,260,2
202609030501,馬単,8→4,1320,4
202609030501,三連複,4-7-8,840,1
202609030501,三連単,8→4→7,4030,7
202609030502,単勝,12,180,1
202609030502,枠連,4-6,1110,4
202609030502,馬連,8-12,900,3
202609030502,ワイド,8-12,310,3
202609030502,ワイド,6-12,220,1
202609030502,ワイド,6-8,890,9
202609030502,馬単,12→8,1340,3
202609030502,三連複,6-8-12,1520,2
202609030502,三連単,12→8→6,5440,8
202609030503,単勝,1,1160,6
202609030503,複勝,14,150,1
202609030503,枠連,1-7,1200,7
202609030503,馬連,1-14,2150,11
202609030503,ワイド,1-14,660,8
202609030503,ワイド,1-6,600,6
202609030503,ワイド,6-14,400,1
202609030503,馬単,1→14,5440,26
202609030503,三連複,1-6-14,2790,5
202609030503,三連単,1→14→6,22370,76
202609030504,単勝,6,680,4
202609030504,複勝,9,140,2
202609030504,枠連,3-7,800,3
202609030504,馬連,6-13,1010,3
202609030504,ワイド,6-13,380,3
202609030504,ワイド,6-9,440,5
202609030504,ワイド,9-13,250,1
202609030504,馬単,6→13,2550,9
202609030504,三連複,6-9-13,1530,3
202609030504,三連単,6→13→9,9940,17
202609030505,単勝,9,1790,7
202609030505,複勝,9,410,7
202609030505,複勝,2,760,9
202609030505,枠連,8-8,1980,11
202609030505,馬連,8-9,2580,12
202609030505,ワイド,8-9,830,13
202609030505,ワイド,2-9,4510,35
202609030505,ワイド,2-8,1490,18
202609030505,馬単,9→8,7640,33
202609030505,三連複,2-8-9,14140,53
202609030505,三連単,9→8→2,105030,315
202609030506,単勝,7,290,1
202609030506,複勝,16,190,3
202609030506,枠連,2-4,420,1
202609030506,馬連,4-7,850,2
202609030506,ワイド,4-7,390,2
202609030506,ワイド,7-16,400,3
202609030506,ワイド,4-16,790,9
202609030506,馬単,7→4,1760,3
202609030506,三連複,4-7-16,2220,3
202609030506,三連単,7→4→16,9930,9
202609030507,複勝,2,220,4
202609030507,複勝,3,300,6
202609030507,枠連,1-3,830,3
202609030507,馬連,2-5,1020,3
202609030507,ワイド,2-5,450,3
202609030507,ワイド,3-5,560,6
202609030507,ワイド,2-3,1330,15
202609030507,馬単,5→2,1430,3
202609030507,三連複,2-3-5,2630,5
202609030507,三連単,5→2→3,9160,18
202609030508,単勝,12,930,6
202609030508,複勝,12,370,7
202609030508,複勝,4,210,2
202609030508,複勝,13,280,4
202609030508,枠連,2-6,2430,12
202609030508,馬連,4-12,3430,10
202609030508,ワイド,4-12,1440,15
202609030508,ワイド,12-13,2070,26
202609030508,ワイド,4-13,1160,7
202609030508,馬単,12→4,7050,26
202609030508,三連複,4-12-13,10920,31
202609030508,三連単,12→4→13,59990,167
202609030509,単勝,6,130,1
202609030509,複勝,5,150,3
202609030509,複勝,9,420,7
202609030509,枠連,5-6,540,3
202609030509,馬連,5-6,370,2
202609030509,ワイド,5-6,210,2
202609030509,ワイド,6-9,690,9
202609030509,ワイド,5-9,2060,18
202609030509,馬単,6→5,530,2
202609030509,三連複,5-6-9,2700,11
202609030509,三連単,6→5→9,5740,19
202609030510,単勝,6,530,2
202609030510,複勝,6,260,3
202609030510,複勝,11,880,12
202609030510,複勝,14,370,5
202609030510,枠連,3-6,1800,9
202609030510,馬連,6-11,9410,39
202609030510,ワイド,6-11,2750,35
202609030510,ワイド,6-14,1830,15
202609030510,ワイド,11-14,8030,90
202609030510,馬単,6→11,14260,63
202609030510,三連複,6-11-14,42970,160
202609030510,三連単,6→11→14,186940,672
202609030511,複勝,3,130,1
202609030511,複勝,4,900,10
202609030511,複勝,12,210,3
202609030511,枠連,2-3,5070,14
202609030511,馬連,3-4,5450,18
202609030511,ワイド,3-4,1890,21
202609030511,ワイド,3-12,380,2
202609030511,ワイド,4-12,4180,34
202609030511,馬単,3→4,7640,29
202609030511,三連複,3-4-12,8430,26
202609030511,三連単,3→4→12,37840,125
202609030512,単勝,12,6700,14
202609030512,複勝,12,1240,12
202609030512,複勝,8,1290,13
202609030512,複勝,18,240,2
202609030512,枠連,4-6,11430,24
202609030512,馬連,8-12,84420,109
202609030512,ワイド,8-12,20770,106
202609030512,ワイド,12-18,4340,46
202609030512,ワイド,8-18,3980,43
202609030512,馬単,12→8,201340,235
202609030512,三連複,8-12-18,159760,316
202609030512,三連単,12→8→18,1504160,2312
202609030601,単勝,1,250,1
202609030601,複勝,4,1360,10
202609030601,複勝,16,270,6
202609030601,枠連,1-2,470,2
202609030601,馬連,1-4,9880,21
202609030601,ワイド,1-4,2540,21
202609030601,ワイド,1-16,480,4
202609030601,ワイド,4-16,4360,31
202609030601,馬単,1→4,10440,34
202609030601,三連複,1-4-16,12820,33
202609030601,三連単,1→4→16,59990,172
202609030602,単勝,17,570,3
202609030602,複勝,17,270,3
202609030602,複勝,8,270,4
202609030602,複勝,9,360,6
202609030602,枠連,4-8,2110,11
202609030602,馬連,8-17,4170,16
202609030602,ワイド,8-17,1330,16
202609030602,ワイド,9-17,1540,20
202609030602,ワイド,8-9,1450,19
202609030602,馬単,17→8,7240,28
202609030602,三連複,8-9-17,13530,46
202609030602,三連単,17→8→9,63920,208
202609030603,単勝,15,470,3
202609030603,複勝,15,180,3
202609030603,複勝,1,250,5
202609030603,枠連,1-8,2910,11
202609030603,馬連,1-15,3610,14
202609030603,ワイド,1-15,1060,13
202609030603,ワイド,11-15,390,2
202609030603,ワイド,1-11,550,4
202609030603,馬単,15→1,6360,25
202609030603,三連複,1-11-15,3470,9
202609030603,三連単,15→1→11,18940,45
202609030604,単勝,15,1710,7
202609030604,複勝,15,330,7
202609030604,複勝,5,130,1
202609030604,枠連,3-7,1070,5
202609030604,馬連,5-15,2520,10
202609030604,ワイド,5-15,840,11
202609030604,ワイド,6-15,1020,13
202609030604,ワイド,5-6,220,1
202609030604,馬単,15→5,6680,27
202609030604,三連複,5-6-15,2740,5
202609030604,三連単,15→5→6,22520,55
202609030605,複勝,6,300,6
202609030605,複勝,2,170,3
202609030605,枠連,5-6,2640,12
202609030605,馬連,5-6,2270,9
202609030605,ワイド,5-6,700,9
202609030605,ワイド,2-5,320,2
202609030605,ワイド,2-6,1050,13
202609030605,馬単,5→6,3050,13
202609030605,三連複,2-5-6,3420,12
202609030605,三連単,5→6→2,14930,52
202609030606,単勝,9,330,1
202609030606,複勝,9,130,1
202609030606,複勝,16,130,2
202609030606,複勝,2,140,3
202609030606,枠連,5-8,570,3
202609030606,馬連,9-16,680,2
202609030606,ワイド,9-16,310,3
202609030606,ワイド,2-9,300,2
202609030606,ワイド,2-16,250,1
202609030606,馬単,9→16,1360,4
202609030606,三連複,2-9-16,580,1
202609030606,三連単,9→16→2,3300,1
202609030607,単勝,4,1090,5
202609030607,複勝,4,280,4
202609030607,複勝,12,240,3
202609030607,複勝,10,520,7
202609030607,枠連,2-6,1020,4
202609030607,馬連,4-12,3480,12
202609030607,ワイド,4-12,1160,11
202609030607,ワイド,4-10,3080,30
202609030607,ワイド,10-12,2590,28
202609030607,馬単,4→12,7710,28
202609030607,三連複,4-10-12,22600,63
202609030607,三連単,4→12→10,105880,306
202609030608,単勝,3,380,3
202609030608,複勝,3,180,3
202609030608,馬連,3-4,3370,10
202609030608,ワイド,3-4,980,12
202609030608,ワイド,3-6,240,3
202609030608,ワイド,4-6,910,10
202609030608,馬単,3→4,4650,17
202609030608,三連複,3-4-6,1990,6
202609030608,三連単,3→4→6,19910,61
202609030609,単勝,2,350,3
202609030609,複勝,2,210,3
202609030609,複勝,1,150,2
202609030609,馬連,1-2,500,2
202609030609,ワイド,1-2,180,2
202609030609,ワイド,2-5,190,3
202609030609,ワイド,1-5,140,1
202609030609,馬単,2→1,990,4
202609030609,三連複,1-2-5,320,1
202609030609,三連単,2→1→5,2300,5
202609030610,単勝,13,9040,13
202609030610,複勝,13,2380,14
202609030610,複勝,8,290,5
202609030610,複勝,7,960,11
202609030610,枠連,4-7,1780,9
202609030610,馬連,8-13,20530,44
202609030610,ワイド,8-13,5330,45
202609030610,ワイド,7-13,20420,84
202609030610,ワイド,7-8,2580,24
202609030610,馬単,13→8,60430,101
202609030610,三連複,7-8-13,157240,230
202609030610,三連単,13→8→7,1355800,1492
202609030611,単勝,10,1290,7
202609030611,複勝,10,340,4
202609030611,複勝,7,380,7
202609030611,複勝,11,160,1
202609030611,枠連,4-5,1870,10
202609030611,馬連,7-10,6400,27
202609030611,ワイド,7-10,1920,23
202609030611,ワイド,10-11,1050,7
202609030611,ワイド,7-11,1040,6
202609030611,馬単,10→7,13920,57
202609030611,三連複,7-10-11,10320,26
202609030611,三連単,10→7→11,90760,297
202609030612,単勝,12,150,1
202609030612,複勝,3,250,5
202609030612,枠連,3-8,980,6
202609030612,馬連,3-12,950,4
202609030612,ワイド,3-12,430,4
202609030612,ワイド,4-12,240,1
202609030612,ワイド,3-4,1300,14
202609030612,馬単,12→3,1170,4
202609030612,三連複,3-4-12,2000,5
202609030612,三連単,12→3→4,5420,11
202609030501,複勝,4,110,1
